id,host_id,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
2592,35127,Bronx,Private room,43,5,13,4.94,1,76
2593,27773,Brooklyn,Entire home/apt,284,1,10,2.09,24,162
2594,99327,Brooklyn,Entire home/apt,308,5,13,0.73,1,292
2595,74258,Manhattan,Private room,192,2,3,1.45,1,227
2596,96368,Queens,Private room,175,14,20,4.25,1,136
2597,52737,Manhattan,Private room,97,3,22,2.8,1,25
2598,67420,Brooklyn,Private room,75,1,2,10.57,1,0
2599,15284,Brooklyn,Entire home/apt,207,1,20,0.56,1,152
2600,54678,Manhattan,Entire home/apt,480,1,40,0.76,1,87
2601,85845,Queens,Entire home/apt,145,1,32,3.14,1,157
2602,52664,Manhattan,Entire home/apt,600,5,27,1.98,1,41
2603,35987,Queens,Private room,48,1,5,0.73,1,75
2604,80102,Brooklyn,Private room,52,1,24,0.93,1,235
2605,75283,Manhattan,Entire home/apt,351,3,22,1.92,1,250
2606,86994,Brooklyn,Entire home/apt,176,2,25,2.06,1,211
2607,22965,Manhattan,Private room,212,1,8,2.47,1,218
2608,75418,Manhattan,Private room,155,1,6,6.9,1,92
2609,37740,Queens,Private room,58,1,10,7.51,21,321
2610,21428,Manhattan,Private room,151,5,3,0.73,1,14
2611,72393,Bronx,Private room,56,14,1,2.67,1,98
2612,32431,Manhattan,Private room,133,2,10,1.07,1,265
2613,53385,Manhattan,Entire home/apt,265,3,7,5.47,1,184
2614,22109,Queens,Entire home/apt,105,7,17,1.11,1,153
2615,24193,Brooklyn,Entire home/apt,295,1,2,0.63,1,7
2616,22247,Manhattan,Entire home/apt,329,1,16,3.86,1,185
2617,29932,Brooklyn,Private room,338,3,6,4.79,1,64
2618,59344,Manhattan,Private room,172,5,3,0.87,1,255
2619,13337,Bronx,Entire home/apt,77,3,7,3.75,1,142
2620,76834,Brooklyn,Entire home/apt,799,14,21,0.72,1,195
2621,67382,Queens,Entire home/apt,165,2,7,0.97,1,41
2622,81340,Bronx,Entire home/apt,179,3,17,0.36,1,129
2623,56255,Brooklyn,Private room,135,14,3,3.43,1,301
2624,72198,Staten Island,Private room,86,7,21,2.22,1,360
2625,34805,Brooklyn,Shared room,69,1,13,1.15,1,338
2626,22247,Staten Island,Private room,33,2,1,1.26,1,248
2627,52069,Manhattan,Private room,192,5,16,1.91,1,83
2628,21023,Queens,Private room,34,1,4,1.86,1,176
2629,73621,Brooklyn,Entire home/apt,167,7,7,2.38,1,247
2630,56534,Brooklyn,Private room,66,2,8,0.7,1,185
2631,61810,Queens,Private room,85,1,6,2.73,1,321
2632,11200,Queens,Private room,84,2,9,1.73,1,280
2633,95629,Manhattan,Entire home/apt,386,2,11,0.5,1,358
2634,34978,Manhattan,Entire home/apt,347,2,9,7.59,1,341
2635,39820,Queens,Entire home/apt,94,2,9,0.75,1,203
2636,64558,Queens,Shared room,32,7,18,0.75,1,237
2637,66461,Staten Island,Entire home/apt,191,1,5,0.85,1,139
2638,23853,Queens,Private room,125,30,4,0.96,1,175
2639,62062,Staten Island,Private room,33,3,2,0.82,1,109
2640,76207,Queens,Entire home/apt,57,7,12,1.13,1,116
2641,25091,Brooklyn,Private room,66,1,4,2.78,1,315
2642,80672,Manhattan,Private room,279,2,15,1.87,1,355
2643,21227,Queens,Entire home/apt,256,3,7,0.76,1,141
2644,60785,Queens,Shared room,22,1,12,2.65,1,153
2645,28108,Manhattan,Entire home/apt,351,2,23,4.37,1,219
2646,20117,Brooklyn,Entire home/apt,505,7,6,1.27,1,0
2647,60159,Staten Island,Private room,77,1,22,1.47,1,137
2648,24684,Brooklyn,Private room,214,3,8,1.2,1,214
2649,78616,Brooklyn,Shared room,90,30,15,0.79,1,52
2650,71854,Brooklyn,Private room,59,2,4,0.29,1,135
2651,56138,Manhattan,Private room,142,1,3,1.28,1,1
2652,43608,Brooklyn,Private room,100,3,11,16.87,1,168
2653,98041,Brooklyn,Private room,104,2,13,1.31,1,362
2654,23669,Manhattan,Private room,260,1,4,0.65,1,28
2655,31920,Queens,Entire home/apt,164,1,1,2.73,1,318
2656,28652,Brooklyn,Private room,19,3,2,1.41,1,39
2657,57924,Bronx,Entire home/apt,51,3,2,2.66,1,127
2658,14987,Bronx,Private room,17,1,0,0.0,1,52
2659,36317,Manhattan,Entire home/apt,326,30,5,1.35,1,323
2660,92190,Queens,Private room,80,3,15,1.82,1,268
2661,96262,Brooklyn,Entire home/apt,215,1,40,5.56,1,249
2662,69890,Bronx,Entire home/apt,61,2,8,1.47,1,155
2663,75161,Manhattan,Private room,228,5,10,5.31,1,295
2664,22239,Queens,Entire home/apt,195,3,27,2.49,1,106
2665,92912,Queens,Private room,35,1,4,3.42,1,228
2666,62315,Brooklyn,Entire home/apt,82,3,0,0.0,1,148
2667,90806,Manhattan,Entire home/apt,296,1,6,1.33,1,317
2668,59130,Queens,Entire home/apt,351,2,4,4.75,1,288
2669,74791,Queens,Private room,178,3,9,2.38,1,180
2670,72926,Brooklyn,Entire home/apt,251,3,18,1.09,1,240
2671,45596,Queens,Private room,47,5,45,0.58,1,203
2672,38938,Brooklyn,Entire home/apt,300,2,15,3.07,1,285
2673,85175,Queens,Entire home/apt,102,5,7,0.47,1,195
2674,25034,Manhattan,Entire home/apt,194,1,3,0.85,1,38
2675,79855,Bronx,Entire home/apt,32,1,5,0.61,1,138
2676,32873,Brooklyn,Private room,103,30,18,3.28,1,107
2677,78457,Brooklyn,Private room,69,1,16,2.4,1,142
2678,38048,Manhattan,Private room,166,3,8,2.09,1,48
2679,12544,Manhattan,Entire home/apt,84,14,10,2.01,1,214
2680,45980,Brooklyn,Entire home/apt,202,7,9,1.87,1,196
2681,36764,Manhattan,Entire home/apt,78,14,11,6.19,1,217
2682,66974,Bronx,Shared room,53,30,5,0.56,1,137
2683,22011,Manhattan,Entire home/apt,394,2,5,4.59,1,78
2684,58778,Brooklyn,Private room,84,1,7,1.52,1,297
2685,51728,Brooklyn,Entire home/apt,251,1,1,6.63,1,343
2686,60303,Manhattan,Entire home/apt,173,1,13,2.5,1,291
2687,79329,Manhattan,Entire home/apt,308,3,5,3.56,1,44
2688,55435,Brooklyn,Entire home/apt,285,1,5,2.18,1,335
2689,14267,Brooklyn,Private room,18,1,14,0.75,1,9
2690,53065,Brooklyn,Entire home/apt,144,3,6,1.75,1,353
2691,86672,Brooklyn,Private room,97,1,18,1.76,1,359
2692,96485,Queens,Entire home/apt,118,1,13,2.72,1,196
2693,50129,Manhattan,Shared room,186,7,4,2.84,1,17
2694,28013,Brooklyn,Entire home/apt,99,5,12,3.88,1,263
2695,82372,Staten Island,Private room,43,2,11,2.66,1,350
2696,96865,Brooklyn,Private room,34,3,5,1.53,1,107
2697,51152,Queens,Shared room,85,1,8,0.81,1,59
2698,99727,Brooklyn,Entire home/apt,161,2,4,3.04,1,337
2699,20873,Queens,Private room,55,1,12,0.64,1,140
2700,89305,Queens,Entire home/apt,127,1,14,2.35,6,228
2701,57758,Brooklyn,Entire home/apt,261,1,13,3.8,1,138
2702,91868,Staten Island,Entire home/apt,139,2,20,2.32,1,258
2703,33613,Manhattan,Entire home/apt,1270,2,7,0.85,1,71
2704,31463,Manhattan,Shared room,107,2,2,1.46,1,208
2705,60346,Queens,Entire home/apt,102,1,6,1.71,1,312
2706,54029,Bronx,Private room,41,1,9,1.62,1,229
2707,87087,Manhattan,Private room,127,2,12,2.14,1,12
2708,91698,Manhattan,Private room,69,7,8,3.11,1,48
2709,85062,Manhattan,Private room,161,30,5,1.29,1,290
2710,61214,Brooklyn,Entire home/apt,283,1,4,2.79,16,300
2711,14769,Queens,Private room,50,30,14,2.5,1,359
2712,84726,Brooklyn,Entire home/apt,118,2,8,3.46,1,135
2713,56161,Brooklyn,Shared room,119,3,6,1.21,1,338
2714,42866,Brooklyn,Private room,45,7,21,1.96,1,169
2715,23078,Manhattan,Shared room,27,2,5,1.18,1,119
2716,69254,Brooklyn,Entire home/apt,98,1,3,1.47,1,78
2717,65711,Queens,Entire home/apt,56,1,17,1.14,1,245
2718,84417,Staten Island,Entire home/apt,142,7,10,0.93,1,318
2719,21057,Bronx,Entire home/apt,85,14,12,5.36,1,58
2720,61154,Manhattan,Entire home/apt,262,1,8,2.43,22,76
2721,19564,Bronx,Private room,104,3,3,0.75,1,316
2722,92343,Queens,Entire home/apt,90,1,31,1.48,1,253
2723,91707,Queens,Entire home/apt,201,7,5,0.76,1,274
2724,49435,Brooklyn,Private room,224,7,12,1.77,1,56
2725,90917,Brooklyn,Private room,76,5,4,1.37,1,62
2726,69050,Brooklyn,Entire home/apt,276,7,17,1.86,1,7
2727,72670,Manhattan,Entire home/apt,259,3,4,0.37,1,42
2728,68964,Manhattan,Entire home/apt,492,1,11,0.44,1,152
2729,93324,Manhattan,Entire home/apt,125,14,20,1.48,1,281
2730,64370,Brooklyn,Private room,40,1,12,3.09,1,258
2731,78935,Queens,Entire home/apt,106,1,36,1.75,1,276
2732,67315,Brooklyn,Private room,60,2,16,0.89,1,139
2733,82856,Manhattan,Private room,118,2,5,0.8,1,26
2734,16834,Staten Island,Private room,54,1,27,4.46,1,247
2735,53323,Staten Island,Entire home/apt,171,5,16,0.78,1,170
2736,57268,Queens,Entire home/apt,105,1,4,2.05,1,181
2737,68411,Staten Island,Private room,39,3,4,0.63,1,53
2738,23489,Brooklyn,Entire home/apt,152,2,14,1.33,1,116
2739,21550,Staten Island,Entire home/apt,75,7,14,3.22,1,329
2740,40405,Manhattan,Entire home/apt,177,1,5,0.56,1,268
2741,31373,Brooklyn,Entire home/apt,76,7,3,0.86,1,274
2742,83112,Manhattan,Private room,163,1,8,3.94,1,350
2743,53067,Manhattan,Entire home/apt,216,3,5,4.81,1,115
2744,82837,Manhattan,Private room,268,2,6,4.03,1,93
2745,48290,Queens,Entire home/apt,59,2,9,2.26,1,205
2746,62420,Queens,Private room,52,1,14,0.4,1,57
2747,74442,Brooklyn,Private room,265,2,21,0.88,1,31
2748,73413,Manhattan,Private room,94,1,14,2.36,1,361
2749,23828,Bronx,Entire home/apt,91,1,16,0.68,1,48
2750,58048,Queens,Entire home/apt,67,3,9,0.68,1,101
2751,36899,Brooklyn,Entire home/apt,88,3,8,4.31,1,356
2752,78205,Queens,Private room,163,2,11,0.77,1,141
2753,93916,Manhattan,Private room,173,3,9,5.92,1,45
2754,61144,Brooklyn,Private room,105,1,18,2.85,1,356
2755,70795,Staten Island,Entire home/apt,45,1,8,2.68,1,91
2756,14429,Brooklyn,Private room,119,2,15,1.67,1,188
2757,69788,Brooklyn,Entire home/apt,348,2,15,11.67,1,19
2758,55166,Bronx,Private room,104,2,18,2.44,1,152
2759,69183,Queens,Entire home/apt,189,7,8,1.28,1,188
2760,77262,Manhattan,Private room,84,1,27,1.47,1,26
2761,41825,Manhattan,Entire home/apt,352,14,13,2.15,1,248
2762,82785,Manhattan,Entire home/apt,427,7,13,2.09,1,324
2763,62906,Queens,Private room,26,14,9,2.2,1,242
2764,89587,Brooklyn,Entire home/apt,99,3,12,2.31,1,238
2765,88541,Manhattan,Private room,256,7,11,2.5,1,48
2766,46747,Staten Island,Private room,99,30,5,0.45,1,16
2767,57910,Brooklyn,Private room,42,2,3,2.38,1,130
2768,53320,Manhattan,Entire home/apt,458,7,20,4.16,1,181
2769,21740,Brooklyn,Entire home/apt,194,14,0,0.0,1,135
2770,59350,Queens,Private room,107,1,6,2.0,1,54
2771,58590,Manhattan,Entire home/apt,209,2,12,1.76,1,224
2772,73442,Manhattan,Private room,224,3,1,1.66,1,158
2773,22040,Bronx,Entire home/apt,165,1,2,2.48,1,263
2774,53731,Brooklyn,Entire home/apt,152,1,19,1.7,1,320
2775,36991,Brooklyn,Entire home/apt,186,2,6,1.69,1,4
2776,30715,Brooklyn,Entire home/apt,129,2,22,1.32,1,132
2777,74508,Manhattan,Entire home/apt,734,1,21,0.89,1,33
2778,47667,Manhattan,Private room,147,2,22,0.47,1,238
2779,39919,Brooklyn,Private room,59,5,5,1.38,1,0
2780,99937,Manhattan,Entire home/apt,200,3,1,1.2,1,317
2781,28191,Manhattan,Shared room,89,2,15,6.28,1,9
2782,71826,Bronx,Entire home/apt,157,1,6,2.51,1,293
2783,83675,Staten Island,Private room,29,7,20,1.46,1,333
2784,99303,Queens,Private room,193,2,14,1.99,16,7
2785,61641,Bronx,Private room,65,30,17,1.96,1,152
2786,41434,Manhattan,Entire home/apt,383,1,27,3.37,1,92
2787,11174,Staten Island,Entire home/apt,109,1,12,1.13,1,316
2788,99376,Manhattan,Entire home/apt,299,1,12,2.81,1,36
2789,97619,Staten Island,Private room,56,1,3,0.88,1,212
2790,91212,Staten Island,Entire home/apt,202,2,29,1.35,1,30
2791,45493,Queens,Private room,69,1,16,0.76,1,109
2792,19160,Staten Island,Entire home/apt,176,1,4,0.56,1,151
2793,48125,Brooklyn,Private room,77,1,4,8.34,1,360
2794,59767,Manhattan,Entire home/apt,330,5,1,2.2,1,340
2795,99012,Brooklyn,Entire home/apt,118,5,45,1.78,1,189
2796,24140,Queens,Entire home/apt,256,1,14,1.04,1,133
2797,71010,Manhattan,Entire home/apt,187,14,7,3.85,1,50
2798,27764,Queens,Entire home/apt,110,1,7,2.15,1,237
2799,43986,Staten Island,Private room,51,1,23,1.44,1,75
2800,69959,Manhattan,Entire home/apt,244,1,3,0.64,1,252
2801,54732,Queens,Entire home/apt,195,1,6,4.3,1,209
2802,70954,Staten Island,Private room,51,3,26,1.54,1,152
2803,30208,Staten Island,Entire home/apt,248,1,21,0.96,1,189
2804,32277,Staten Island,Shared room,21,3,11,1.38,1,65
2805,87535,Brooklyn,Shared room,57,1,9,6.24,1,340
2806,26245,Staten Island,Entire home/apt,75,1,7,3.79,1,22
2807,78369,Queens,Entire home/apt,165,7,13,1.27,1,26
2808,73135,Manhattan,Entire home/apt,293,1,27,13.85,1,316
2809,63203,Brooklyn,Private room,90,7,30,1.93,1,119
2810,88998,Queens,Private room,134,1,24,0.51,1,156
2811,99074,Manhattan,Private room,110,30,14,1.75,1,46
2812,60189,Queens,Private room,96,30,6,1.1,1,293
2813,25188,Queens,Entire home/apt,86,7,12,2.73,1,336
2814,22930,Manhattan,Private room,167,7,15,1.63,1,71
2815,44105,Brooklyn,Private room,51,7,14,0.98,1,60
2816,51836,Queens,Private room,48,3,5,2.47,1,20
2817,24946,Brooklyn,Private room,93,7,2,0.51,1,278
2818,52309,Manhattan,Private room,427,3,11,1.98,5,313
2819,77298,Manhattan,Entire home/apt,313,7,10,10.84,1,179
2820,13117,Brooklyn,Entire home/apt,457,14,3,4.12,1,145
2821,34519,Staten Island,Entire home/apt,130,5,5,0.65,1,43
2822,65770,Manhattan,Entire home/apt,239,30,23,5.4,1,71
2823,15019,Queens,Shared room,86,2,1,1.85,1,179
2824,59281,Manhattan,Entire home/apt,376,14,13,0.99,1,343
2825,46405,Brooklyn,Private room,69,1,3,1.75,1,8
2826,46929,Bronx,Entire home/apt,135,1,12,4.03,1,44
2827,21198,Queens,Entire home/apt,112,1,7,1.09,1,327
2828,60157,Manhattan,Private room,53,1,7,0.49,1,195
2829,96938,Brooklyn,Private room,164,7,7,0.83,1,301
2830,10263,Manhattan,Private room,287,2,7,1.76,1,87
2831,82328,Brooklyn,Entire home/apt,506,1,7,0.77,1,304
2832,27621,Queens,Entire home/apt,165,7,23,1.88,1,129
2833,12790,Manhattan,Entire home/apt,258,1,8,1.2,1,75
2834,14059,Brooklyn,Entire home/apt,291,1,13,0.64,1,203
2835,81461,Brooklyn,Entire home/apt,294,2,9,2.5,1,338
2836,33421,Staten Island,Shared room,80,1,2,2.42,1,343
2837,58929,Staten Island,Private room,60,1,25,2.11,9,59
2838,18645,Manhattan,Private room,144,5,11,0.4,19,314
2839,24558,Queens,Private room,47,2,5,0.64,1,24
2840,95498,Brooklyn,Entire home/apt,247,1,5,2.8,1,253
2841,32798,Brooklyn,Private room,42,2,14,1.32,1,252
2842,33740,Queens,Entire home/apt,201,2,13,2.99,1,312
2843,77192,Staten Island,Private room,85,1,5,0.77,1,231
2844,41472,Staten Island,Entire home/apt,159,1,4,0.71,1,119
2845,54739,Brooklyn,Entire home/apt,199,5,5,1.08,1,161
2846,56934,Brooklyn,Private room,227,1,10,1.63,1,177
2847,90633,Queens,Private room,113,14,10,2.36,1,214
2848,50556,Manhattan,Private room,113,1,20,1.86,1,91
2849,33322,Brooklyn,Private room,71,3,34,2.44,1,51
2850,62830,Brooklyn,Entire home/apt,113,1,17,2.45,1,81
2851,19234,Queens,Entire home/apt,178,2,4,0.99,1,95
2852,48045,Manhattan,Entire home/apt,171,1,8,4.41,1,61
2853,58102,Manhattan,Private room,285,1,4,1.03,1,183
2854,66452,Staten Island,Private room,127,7,12,0.75,1,301
2855,12877,Manhattan,Entire home/apt,183,2,1,2.09,1,38
2856,91226,Brooklyn,Private room,88,1,15,1.32,1,38
2857,52873,Manhattan,Private room,159,14,17,4.62,1,283
2858,97541,Manhattan,Entire home/apt,481,1,8,1.27,1,164
2859,13668,Manhattan,Private room,381,1,9,0.9,1,345
2860,39781,Manhattan,Private room,62,1,16,1.16,1,218
2861,80111,Bronx,Shared room,25,30,17,2.06,1,190
2862,47017,Brooklyn,Entire home/apt,159,2,20,2.17,1,248
2863,80084,Staten Island,Entire home/apt,53,7,8,0.72,1,44
2864,32989,Queens,Entire home/apt,100,1,3,1.86,1,85
2865,65605,Brooklyn,Entire home/apt,233,1,9,1.15,1,298
2866,84307,Queens,Shared room,32,3,19,1.44,1,309
2867,88824,Brooklyn,Entire home/apt,79,1,10,1.35,1,150
2868,72087,Queens,Private room,339,2,7,2.23,1,62
2869,93080,Brooklyn,Private room,113,14,20,2.88,1,101
2870,16530,Brooklyn,Entire home/apt,196,14,14,1.7,1,199
2871,94506,Bronx,Entire home/apt,57,2,18,5.27,1,166
2872,99736,Staten Island,Private room,71,2,16,5.27,1,61
2873,82161,Bronx,Private room,50,1,3,2.49,1,254
2874,44926,Brooklyn,Entire home/apt,65,30,8,3.34,1,354
2875,47705,Queens,Private room,39,2,10,0.71,1,181
2876,77404,Brooklyn,Entire home/apt,285,1,14,1.6,1,232
2877,97104,Brooklyn,Entire home/apt,536,7,7,0.56,1,333
2878,92655,Manhattan,Private room,192,2,7,1.63,1,129
2879,31967,Queens,Entire home/apt,241,3,14,1.18,1,248
2880,13895,Manhattan,Private room,144,7,5,1.64,1,2
2881,34601,Brooklyn,Entire home/apt,175,1,4,1.12,1,321
2882,37254,Bronx,Entire home/apt,190,3,20,1.45,1,300
2883,50992,Manhattan,Entire home/apt,739,1,14,2.35,1,210
2884,85614,Manhattan,Private room,322,1,10,0.86,1,236
2885,40407,Manhattan,Entire home/apt,165,1,4,1.72,1,262
2886,96907,Staten Island,Private room,59,3,2,2.26,1,2
2887,36333,Brooklyn,Entire home/apt,214,1,5,1.18,1,60
2888,99984,Brooklyn,Entire home/apt,160,5,14,0.68,1,60
2889,73770,Bronx,Private room,68,5,5,1.77,1,9
2890,79443,Bronx,Entire home/apt,163,5,7,3.27,21,226
2891,16443,Brooklyn,Private room,170,1,10,2.36,1,268
2892,53607,Queens,Entire home/apt,332,2,19,0.99,1,225
2893,39445,Queens,Private room,58,3,12,1.13,1,244
2894,82640,Queens,Entire home/apt,62,1,12,1.08,1,18
2895,10604,Manhattan,Private room,191,1,3,0.55,1,211
2896,11996,Bronx,Entire home/apt,293,5,13,7.57,1,61
2897,25039,Brooklyn,Entire home/apt,142,2,12,1.96,1,194
2898,37934,Brooklyn,Entire home/apt,268,1,5,3.35,1,82
2899,62171,Brooklyn,Entire home/apt,270,3,5,1.51,1,30
2900,11680,Manhattan,Entire home/apt,329,3,21,0.57,1,41
2901,13404,Manhattan,Entire home/apt,297,5,5,2.83,1,218
2902,15416,Queens,Private room,42,1,1,5.62,1,266
2903,82620,Manhattan,Private room,45,1,8,0.74,1,238
2904,45993,Brooklyn,Private room,53,5,17,0.47,1,295
2905,15467,Brooklyn,Private room,79,2,3,2.0,1,330
2906,33985,Manhattan,Entire home/apt,541,7,13,8.72,1,353
2907,55609,Staten Island,Entire home/apt,109,2,16,1.77,1,200
2908,29412,Manhattan,Entire home/apt,222,2,17,0.89,1,342
2909,98430,Brooklyn,Private room,60,2,8,4.78,1,332
2910,28440,Brooklyn,Entire home/apt,264,3,12,1.41,1,161
2911,72564,Manhattan,Entire home/apt,625,3,7,1.09,1,250
2912,74463,Manhattan,Private room,282,2,6,2.6,1,208
2913,27010,Queens,Entire home/apt,183,1,8,3.59,1,175
2914,31124,Staten Island,Private room,27,1,17,0.47,1,107
2915,53429,Manhattan,Private room,130,1,16,2.44,1,101
2916,63573,Queens,Entire home/apt,383,1,15,0.69,1,286
2917,44382,Queens,Entire home/apt,243,3,28,0.75,1,46
2918,96737,Bronx,Entire home/apt,45,5,0,0.0,1,47
2919,14164,Brooklyn,Private room,95,2,48,1.4,1,300
2920,25355,Brooklyn,Entire home/apt,225,2,4,0.84,1,177
2921,97464,Brooklyn,Private room,64,1,21,3.45,1,290
2922,28505,Queens,Private room,20,14,14,2.63,1,35
2923,85215,Bronx,Entire home/apt,110,5,6,1.71,1,217
2924,90620,Manhattan,Entire home/apt,192,2,28,1.07,1,126
2925,43648,Brooklyn,Private room,64,1,21,1.08,1,51
2926,96695,Staten Island,Entire home/apt,95,7,21,0.48,1,279
2927,74347,Bronx,Private room,51,1,0,0.0,1,261
2928,31758,Staten Island,Entire home/apt,115,3,14,1.95,1,326
2929,85395,Queens,Private room,43,1,10,0.71,1,307
2930,11091,Brooklyn,Private room,87,7,12,8.61,1,27
2931,45919,Queens,Private room,27,3,8,1.37,1,44
2932,83207,Queens,Entire home/apt,156,1,2,2.88,1,77
2933,70699,Manhattan,Entire home/apt,62,1,32,1.05,1,38
2934,18476,Brooklyn,Private room,83,1,5,1.51,1,138
2935,51976,Queens,Entire home/apt,218,2,17,1.53,1,203
2936,79945,Manhattan,Entire home/apt,165,5,13,2.43,1,248
2937,84896,Queens,Private room,103,1,11,4.07,1,177
2938,35797,Queens,Entire home/apt,248,1,16,1.21,1,161
2939,10748,Staten Island,Entire home/apt,19,2,12,1.49,1,290
2940,34337,Manhattan,Entire home/apt,272,1,25,5.29,1,115
2941,96013,Manhattan,Private room,32,5,10,2.43,1,244
2942,95737,Queens,Private room,65,1,35,1.58,1,278
2943,60619,Brooklyn,Entire home/apt,183,5,7,3.82,1,128
2944,27084,Queens,Entire home/apt,33,1,4,1.33,1,159
2945,47080,Queens,Entire home/apt,378,2,2,1.14,1,97
2946,14918,Manhattan,Private room,184,2,15,2.08,1,181
2947,34994,Brooklyn,Entire home/apt,115,1,4,1.78,1,113
2948,41529,Brooklyn,Private room,219,1,10,1.17,1,333
2949,75162,Brooklyn,Entire home/apt,69,14,6,2.15,1,196
2950,89732,Staten Island,Shared room,16,1,29,0.47,1,215
2951,68277,Bronx,Entire home/apt,29,1,5,1.08,1,331
2952,72616,Queens,Private room,188,1,5,0.55,1,321
2953,61424,Queens,Entire home/apt,158,3,4,0.65,1,140
2954,37503,Brooklyn,Entire home/apt,264,1,18,0.44,1,222
2955,30859,Staten Island,Private room,72,1,14,1.47,1,45
2956,73210,Queens,Private room,96,2,4,1.05,1,32
2957,48118,Queens,Entire home/apt,137,1,14,2.21,1,40
2958,79946,Bronx,Private room,64,2,9,2.32,1,215
2959,23155,Manhattan,Private room,167,7,22,4.58,1,0
2960,38869,Bronx,Private room,40,2,14,0.91,1,264
2961,77000,Manhattan,Entire home/apt,289,2,14,1.95,1,186
2962,92563,Brooklyn,Private room,114,5,49,1.32,1,120
2963,44950,Brooklyn,Entire home/apt,196,2,4,2.22,1,87
2964,49906,Staten Island,Entire home/apt,51,1,25,2.01,1,25
2965,98338,Bronx,Private room,26,1,1,1.27,1,38
2966,28323,Queens,Entire home/apt,238,7,14,1.56,1,309
2967,84900,Queens,Entire home/apt,111,7,5,0.53,1,149
2968,55848,Brooklyn,Private room,135,5,15,2.49,1,352
2969,60017,Staten Island,Private room,34,2,20,0.35,1,224
2970,50848,Brooklyn,Entire home/apt,82,2,5,2.39,1,354
2971,40175,Brooklyn,Entire home/apt,116,3,15,0.54,1,344
2972,86800,Manhattan,Shared room,74,3,6,2.92,1,98
2973,13534,Queens,Entire home/apt,91,3,32,2.35,1,24
2974,23504,Queens,Private room,142,2,2,1.01,1,109
2975,91057,Brooklyn,Private room,108,1,6,0.35,1,100
2976,27707,Manhattan,Entire home/apt,818,2,23,2.29,1,122
2977,98517,Bronx,Private room,69,2,30,0.52,1,265
2978,94835,Manhattan,Private room,42,1,6,3.29,1,207
2979,23568,Queens,Entire home/apt,235,1,12,0.56,1,108
2980,79396,Staten Island,Private room,27,5,5,0.51,1,305
2981,34652,Brooklyn,Private room,111,1,6,1.27,1,28
2982,33696,Manhattan,Private room,103,30,11,0.5,1,313
2983,24667,Queens,Private room,226,2,6,1.36,1,259
2984,18865,Bronx,Entire home/apt,230,3,5,0.4,1,67
2985,23606,Brooklyn,Entire home/apt,122,2,23,1.98,1,78
2986,29559,Staten Island,Entire home/apt,107,2,4,0.84,1,254
2987,59738,Manhattan,Entire home/apt,339,7,5,8.31,1,131
2988,25885,Brooklyn,Entire home/apt,296,1,10,1.82,1,12
2989,68499,Queens,Private room,71,1,7,2.02,1,177
2990,54448,Bronx,Private room,31,1,24,1.72,1,52
2991,64936,Manhattan,Private room,106,1,22,0.39,1,55
2992,68732,Bronx,Private room,55,14,0,0.0,1,325
2993,24888,Brooklyn,Private room,193,1,10,0.28,1,324
2994,36325,Brooklyn,Entire home/apt,233,1,6,9.13,1,54
2995,57871,Manhattan,Private room,103,5,7,0.36,1,288
2996,13840,Bronx,Entire home/apt,149,1,5,0.54,1,68
2997,58446,Manhattan,Private room,127,7,22,2.66,1,239
2998,63463,Brooklyn,Private room,160,1,27,3.06,1,57
2999,73028,Brooklyn,Entire home/apt,739,1,2,4.83,1,291
